SURVEY: SDSS
SNID: 12855
IAUC: 2006fk
PHOTOMETRY_VERSION: SMPv8+BOSS_2006
SNTYPE: 120
FILTERS: ugrizUGRIZ
RA: 330.255531  deg
DECL: 0.716239  deg
PIXSIZE: 0.4000  arcsec
NEPOCH: 21
FAKE: 0   (=> data)
MWEBV: 0.0521    MW E(B-V)
MWEBV_ERR: 0.0087    error on MWEBV
OBS: 54007.184  z  NULL 161.8000000 118.4000000
OBS: 54009.181  g  NULL 180.0000000 22.2200000
OBS: 54009.181  r  NULL 343.1000000 25.6900000
OBS: 54009.181  i  NULL 336.0000000 36.1700000
OBS: 54009.181  z  NULL 372.0000000 113.2000000
OBS: 54011.245  g  NULL 151.1000000 29.0500000
OBS: 54011.245  r  NULL 340.3000000 33.3600000
OBS: 54011.245  i  NULL 270.2000000 43.3600000
OBS: 54011.245  z  NULL 211.1000000 108.9000000
OBS: 54019.195  g  NULL 41.9200000 21.3000000
OBS: 54019.195  r  NULL 177.8000000 25.5400000
OBS: 54019.195  i  NULL 179.0000000 35.8800000
OBS: 54019.195  z  NULL 420.7000000 97.7000000
OBS: 54025.243  g  NULL 35.3400000 18.1500000
OBS: 54025.243  r  NULL 154.8000000 29.0200000
OBS: 54025.243  i  NULL 137.2000000 48.8800000
OBS: 54025.243  z  NULL 212.0000000 150.8000000
OBS: 54029.173  g  NULL 15.2800000 14.7400000
OBS: 54029.173  r  NULL 84.2200000 23.5900000
OBS: 54029.173  i  NULL 95.8100000 39.3700000
OBS: 54029.173  z  NULL 114.0000000 125.6000000
OBS: 54031.160  g  NULL 8.8900000 14.3100000
OBS: 54031.160  r  NULL 110.2000000 22.8000000
OBS: 54031.160  i  NULL 137.5000000 37.6100000
OBS: 54031.160  z  NULL 110.4000000 107.9000000
OBS: 54036.164  g  NULL 35.6300000 18.7500000
OBS: 54036.164  r  NULL 75.7700000 29.6400000
OBS: 54036.164  i  NULL 176.5000000 46.6300000
OBS: 54036.164  z  NULL 214.6000000 142.2000000
OBS: 54039.162  g  NULL -42.7400000 51.5900000
OBS: 54039.162  r  NULL -28.8600000 70.3800000
OBS: 54039.162  i  NULL -5.8300000 54.2700000
OBS: 54039.162  z  NULL -65.0600000 140.7000000
OBS: 54048.156  g  NULL 45.9900000 30.4500000
OBS: 54048.156  r  NULL 46.9000000 33.3500000
OBS: 54048.156  i  NULL 240.8000000 41.6800000
OBS: 54048.156  z  NULL 144.2000000 116.1000000
OBS: 54051.147  g  NULL -55.0700000 55.3300000
OBS: 54051.147  r  NULL 31.5700000 120.7000000
OBS: 54051.147  i  NULL 76.3600000 176.7000000
OBS: 54051.147  z  NULL -423.2000000 753.0000000
OBS: 54052.159  g  NULL -7.5400000 17.7500000
OBS: 54052.159  r  NULL 33.1600000 38.5200000
OBS: 54052.159  i  NULL -52.7500000 58.5000000
OBS: 54052.159  z  NULL 135.7000000 171.8000000
OBS: 54054.178  g  NULL -80.7600000 67.6100000
OBS: 54054.178  r  NULL 84.4700000 73.6500000
OBS: 54054.178  i  NULL 183.1000000 267.6000000
OBS: 54054.178  z  NULL 964.4000000 301.1000000
OBS: 54055.155  g  NULL 16.1400000 17.6400000
OBS: 54055.155  r  NULL 21.1200000 28.3300000
OBS: 54055.155  i  NULL 128.3000000 42.1400000
OBS: 54055.155  z  NULL 270.5000000 139.6000000
OBS: 54058.154  g  NULL 29.2800000 20.4900000
OBS: 54058.154  r  NULL 69.1000000 41.9700000
OBS: 54058.154  i  NULL 44.0200000 63.9000000
OBS: 54058.154  z  NULL -219.3000000 177.9000000
OBS: 54060.175  g  NULL -8.2500000 15.2700000
OBS: 54060.175  r  NULL 33.7000000 25.7800000
OBS: 54060.175  i  NULL 57.3300000 42.5500000
OBS: 54060.175  z  NULL 5.9900000 111.8000000
OBS: 54063.144  g  NULL -23.6400000 25.9600000
OBS: 54063.144  r  NULL 43.9700000 30.4600000
OBS: 54063.144  i  NULL -38.9300000 59.1400000
OBS: 54063.144  z  NULL 191.1000000 197.2000000
END_PHOTOMETRY:

# =============================================
