SURVEY:   PS1_LOWZ_COMBINED(CSP)
PHOTOMETRY_VERSION:  PS1_LOWZ_COMBINED(CSP)DR2
SNTYPE: 1
SNID:  2006eq
IAUC:  2006eq
IAUC:    UNKNOWN
RA:   322.155  deg
DECL:    1.22811  deg
FILTERS:     abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # uBomngri -> tuvwxyzA
REDSHIFT_HELIO: 0.0494525302673 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0483443513513 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0483443513513 +- 0.000 (CMB)
MWEBV:    0.0480000  MW E(B-V)
HOSTGAL_LOGMASS: 10.6340   +- 0.5 #zpeg crapped out on this
SEARCH_PEAKMJD: 53974.441
NOBS: 88
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
SPEC:   4146.61   4148.71 7.39590e-01 4.21675e-02 1
SPEC:   4148.71   4150.81 6.59033e-01 4.18695e-02 1
SPEC:   4150.81   4152.91 5.18139e-01 4.03556e-02 1
SPEC:   4152.91   4155.01 5.61932e-01 4.09289e-02 1
SPEC:   4155.01   4157.11 5.80030e-01 4.09652e-02 1
SPEC:   4157.11   4159.20 5.17643e-01 4.07313e-02 1
SPEC:   4159.20   4161.30 4.89034e-01 4.12322e-02 1
SPEC:   4161.30   4163.40 6.00912e-01 4.23890e-02 1
SPEC:   4163.40   4165.50 5.98445e-01 4.17487e-02 1
SPEC:   4165.50   4167.60 5.18215e-01 4.13756e-02 1
SPEC:   4167.60   4169.70 4.63540e-01 4.05167e-02 1
SPEC:   4169.70   4171.80 4.10714e-01 3.97971e-02 1
SPEC:   4171.80   4173.90 4.56770e-01 3.98474e-02 1
SPEC:   4173.90   4176.00 4.80966e-01 3.96757e-02 1
SPEC:   4176.00   4178.10 4.97329e-01 3.97221e-02 1
SPEC:   4178.10   4180.19 5.28012e-01 3.98360e-02 1
SPEC:   4180.19   4182.29 5.33675e-01 3.97219e-02 1
SPEC:   4182.29   4184.39 5.30958e-01 3.93367e-02 1
SPEC:   4184.39   4186.49 4.82791e-01 3.89723e-02 1
SPEC:   4186.49   4188.59 3.73996e-01 3.82800e-02 1
SPEC:   4188.59   4190.69 2.95710e-01 3.81056e-02 1
SPEC:   4190.69   4192.79 3.81417e-01 3.91458e-02 1
SPEC:   4192.79   4194.89 4.36548e-01 3.89302e-02 1
SPEC:   4194.89   4196.99 4.02711e-01 3.81651e-02 1
SPEC:   4196.99   4199.09 4.41357e-01 3.78944e-02 1
SPEC:   4199.09   4201.18 4.75538e-01 3.77774e-02 1
SPEC:   4201.18   4203.28 4.97081e-01 3.82237e-02 1
SPEC:   4203.28   4205.38 4.89485e-01 3.86966e-02 1
SPEC:   4205.38   4207.48 5.24238e-01 3.92068e-02 1
SPEC:   4207.48   4209.58 5.35472e-01 3.92602e-02 1
SPEC:   4209.58   4211.68 4.70640e-01 3.88309e-02 1
SPEC:   4211.68   4213.78 5.02458e-01 3.87513e-02 1
SPEC:   4213.78   4215.88 4.57987e-01 3.82775e-02 1
SPEC:   4215.88   4217.98 4.55409e-01 3.80568e-02 1
SPEC:   4217.98   4220.08 6.04250e-01 3.88685e-02 1
SPEC:   4220.08   4222.17 5.98513e-01 3.84641e-02 1
SPEC:   4222.17   4224.27 4.27749e-01 3.64859e-02 1
SPEC:   4224.27   4226.37 4.90467e-01 3.63398e-02 1
SPEC:   4226.37   4228.47 5.24103e-01 3.67039e-02 1
SPEC:   4228.47   4230.57 5.56984e-01 3.75715e-02 1
SPEC:   4230.57   4232.67 5.83948e-01 3.82243e-02 1
SPEC:   4232.67   4234.77 4.80808e-01 3.73345e-02 1
SPEC:   4234.77   4236.87 4.16143e-01 3.65316e-02 1
SPEC:   4236.87   4238.97 4.58580e-01 3.65454e-02 1
SPEC:   4238.97   4241.07 4.82585e-01 3.70073e-02 1
SPEC:   4241.07   4243.16 3.96036e-01 3.67608e-02 1
SPEC:   4243.16   4245.26 4.38637e-01 3.72812e-02 1
SPEC:   4245.26   4247.36 4.81758e-01 3.73507e-02 1
SPEC:   4247.36   4249.46 4.85200e-01 3.70205e-02 1
SPEC:   4249.46   4251.56 5.04758e-01 3.65519e-02 1
SPEC:   4251.56   4253.66 5.36313e-01 3.71032e-02 1
SPEC:   4253.66   4255.76 4.72294e-01 3.68717e-02 1
SPEC:   4255.76   4257.86 4.91646e-01 3.66351e-02 1
SPEC:   4257.86   4259.96 5.18449e-01 3.60935e-02 1
SPEC:   4259.96   4262.06 5.18213e-01 3.64774e-02 1
SPEC:   4262.06   4264.16 5.21012e-01 3.66473e-02 1
SPEC:   4264.16   4266.25 5.89758e-01 3.75185e-02 1
SPEC:   4266.25   4268.35 4.72000e-01 3.63183e-02 1
SPEC:   4268.35   4270.45 4.84661e-01 3.59199e-02 1
SPEC:   4270.45   4272.55 5.14098e-01 3.54484e-02 1
SPEC:   4272.55   4274.65 4.91141e-01 3.52924e-02 1
SPEC:   4274.65   4276.75 3.97737e-01 3.54652e-02 1
SPEC:   4276.75   4278.85 5.03605e-01 3.62825e-02 1
SPEC:   4278.85   4280.95 4.79034e-01 3.62064e-02 1
SPEC:   4280.95   4283.05 5.21227e-01 3.64133e-02 1
SPEC:   4283.05   4285.15 5.87779e-01 3.65069e-02 1
SPEC:   4285.15   4287.24 5.11299e-01 3.56831e-02 1
SPEC:   4287.24   4289.34 4.43596e-01 3.50657e-02 1
SPEC:   4289.34   4291.44 5.59501e-01 3.57998e-02 1
SPEC:   4291.44   4293.54 5.23925e-01 3.55653e-02 1
SPEC:   4293.54   4295.64 5.57972e-01 3.55375e-02 1
SPEC:   4295.64   4297.74 6.63515e-01 3.55149e-02 1
SPEC:   4297.74   4299.84 6.05762e-01 3.43400e-02 1
SPEC:   4299.84   4301.94 5.67533e-01 3.35528e-02 1
SPEC:   4301.94   4304.04 5.94515e-01 3.37846e-02 1
SPEC:   4304.04   4306.14 5.95811e-01 3.37182e-02 1
SPEC:   4306.14   4308.23 5.49024e-01 3.34595e-02 1
SPEC:   4308.23   4310.33 5.33133e-01 3.31345e-02 1
SPEC:   4310.33   4312.43 6.56996e-01 3.49767e-02 1
SPEC:   4312.43   4314.53 6.20701e-01 3.62637e-02 1
SPEC:   4314.53   4316.63 5.10997e-01 3.67840e-02 1
SPEC:   4316.63   4318.73 5.10469e-01 3.72497e-02 1
SPEC:   4318.73   4320.83 5.08867e-01 3.70219e-02 1
SPEC:   4320.83   4322.93 5.37191e-01 3.60265e-02 1
SPEC:   4322.93   4325.03 5.48542e-01 3.51040e-02 1
SPEC:   4325.03   4327.13 6.04775e-01 3.55730e-02 1
SPEC:   4327.13   4329.22 7.02513e-01 3.68747e-02 1
SPEC:   4329.22   4331.32 6.45083e-01 3.73258e-02 1
SPEC:   4331.32   4333.42 5.59101e-01 3.68382e-02 1
SPEC:   4333.42   4335.52 5.31826e-01 3.59312e-02 1
SPEC:   4335.52   4337.62 6.39717e-01 3.58743e-02 1
SPEC:   4337.62   4339.72 5.11532e-01 3.41117e-02 1
SPEC:   4339.72   4341.82 5.37755e-01 3.43501e-02 1
SPEC:   4341.82   4343.92 5.79162e-01 3.52782e-02 1
SPEC:   4343.92   4346.02 6.58513e-01 3.66666e-02 1
SPEC:   4346.02   4348.12 7.72703e-01 3.78600e-02 1
SPEC:   4348.12   4350.21 7.25978e-01 3.74622e-02 1
SPEC:   4350.21   4352.31 6.58757e-01 3.68126e-02 1
SPEC:   4352.31   4354.41 6.37396e-01 3.75338e-02 1
SPEC:   4354.41   4356.51 6.26786e-01 4.08935e-02 1
SPEC:   4356.51   4358.61 6.34389e-01 4.31998e-02 1
SPEC:   4358.61   4360.71 6.73703e-01 4.33803e-02 1
SPEC:   4360.71   4362.81 6.05998e-01 4.01508e-02 1
SPEC:   4362.81   4364.91 6.06956e-01 3.78252e-02 1
SPEC:   4364.91   4367.01 5.75665e-01 3.69305e-02 1
SPEC:   4367.01   4369.11 5.79020e-01 3.64281e-02 1
SPEC:   4369.11   4371.20 6.26664e-01 3.68954e-02 1
SPEC:   4371.20   4373.30 5.31842e-01 3.59954e-02 1
SPEC:   4373.30   4375.40 5.03005e-01 3.59002e-02 1
SPEC:   4375.40   4377.50 4.97453e-01 3.56372e-02 1
SPEC:   4377.50   4379.60 5.52745e-01 3.57954e-02 1
SPEC:   4379.60   4381.70 6.32633e-01 3.56741e-02 1
SPEC:   4381.70   4383.80 5.37086e-01 3.44586e-02 1
SPEC:   4383.80   4385.90 4.77016e-01 3.38805e-02 1
SPEC:   4385.90   4388.00 5.27616e-01 3.44937e-02 1
SPEC:   4388.00   4390.10 5.11329e-01 3.50817e-02 1
SPEC:   4390.10   4392.20 4.80370e-01 3.49085e-02 1
SPEC:   4392.20   4394.29 5.90579e-01 3.60355e-02 1
SPEC:   4394.29   4396.39 4.58942e-01 3.52482e-02 1
SPEC:   4396.39   4398.49 4.20230e-01 3.51197e-02 1
SPEC:   4398.49   4400.59 5.06888e-01 3.55791e-02 1
SPEC:   4400.59   4402.69 5.58685e-01 3.54378e-02 1
SPEC:   4402.69   4404.79 4.92629e-01 3.48136e-02 1
SPEC:   4404.79   4406.89 4.57646e-01 3.49198e-02 1
SPEC:   4406.89   4408.99 4.79596e-01 3.54021e-02 1
SPEC:   4408.99   4411.09 5.50340e-01 3.63619e-02 1
SPEC:   4411.09   4413.19 5.81930e-01 3.68012e-02 1
SPEC:   4413.19   4415.28 5.25379e-01 3.61416e-02 1
SPEC:   4415.28   4417.38 5.65791e-01 3.62903e-02 1
SPEC:   4417.38   4419.48 4.86213e-01 3.58360e-02 1
SPEC:   4419.48   4421.58 6.60966e-01 3.67564e-02 1
SPEC:   4421.58   4423.68 6.43880e-01 3.65914e-02 1
SPEC:   4423.68   4425.78 6.39091e-01 3.66089e-02 1
SPEC:   4425.78   4427.88 5.62519e-01 3.62635e-02 1
SPEC:   4427.88   4429.98 5.14759e-01 3.59909e-02 1
SPEC:   4429.98   4432.08 6.24713e-01 3.63687e-02 1
SPEC:   4432.08   4434.18 5.88587e-01 3.59030e-02 1
SPEC:   4434.18   4436.27 5.37274e-01 3.54012e-02 1
SPEC:   4436.27   4438.37 5.65239e-01 3.60332e-02 1
SPEC:   4438.37   4440.47 5.17571e-01 3.57654e-02 1
SPEC:   4440.47   4442.57 4.85564e-01 3.54413e-02 1
SPEC:   4442.57   4444.67 4.93476e-01 3.53533e-02 1
SPEC:   4444.67   4446.77 5.04681e-01 3.54555e-02 1
SPEC:   4446.77   4448.87 4.89428e-01 3.56772e-02 1
SPEC:   4448.87   4450.97 4.18176e-01 3.50039e-02 1
SPEC:   4450.97   4453.07 4.37198e-01 3.47668e-02 1
SPEC:   4453.07   4455.17 4.39081e-01 3.43674e-02 1
SPEC:   4455.17   4457.26 4.64837e-01 3.38921e-02 1
SPEC:   4457.26   4459.36 5.70070e-01 3.45911e-02 1
SPEC:   4459.36   4461.46 5.19655e-01 3.42312e-02 1
SPEC:   4461.46   4463.56 5.39212e-01 3.48406e-02 1
SPEC:   4463.56   4465.66 5.46490e-01 3.52323e-02 1
SPEC:   4465.66   4467.76 4.52069e-01 3.44015e-02 1
SPEC:   4467.76   4469.86 4.15989e-01 3.44101e-02 1
SPEC:   4469.86   4471.96 4.02115e-01 3.43966e-02 1
SPEC:   4471.96   4474.06 4.62717e-01 3.50021e-02 1
SPEC:   4474.06   4476.16 5.37529e-01 3.56836e-02 1
SPEC:   4476.16   4478.25 4.58380e-01 3.50502e-02 1
SPEC:   4478.25   4480.35 4.36346e-01 3.43943e-02 1
SPEC:   4480.35   4482.45 5.19979e-01 3.47440e-02 1
SPEC:   4482.45   4484.55 5.22544e-01 3.51978e-02 1
SPEC:   4484.55   4486.65 3.47231e-01 3.43159e-02 1
SPEC:   4486.65   4488.75 3.70631e-01 3.44868e-02 1
SPEC:   4488.75   4490.85 4.30643e-01 3.45698e-02 1
SPEC:   4490.85   4492.95 4.31039e-01 3.46628e-02 1
SPEC:   4492.95   4495.05 4.26664e-01 3.44454e-02 1
SPEC:   4495.05   4497.15 4.18358e-01 3.47212e-02 1
SPEC:   4497.15   4499.25 4.20945e-01 3.48755e-02 1
SPEC:   4499.25   4501.34 4.89762e-01 3.51658e-02 1
SPEC:   4501.34   4503.44 4.89794e-01 3.54181e-02 1
SPEC:   4503.44   4505.54 3.91768e-01 3.47460e-02 1
SPEC:   4505.54   4507.64 3.95278e-01 3.47195e-02 1
SPEC:   4507.64   4509.74 4.56065e-01 3.52455e-02 1
SPEC:   4509.74   4511.84 4.30131e-01 3.46418e-02 1
SPEC:   4511.84   4513.94 3.63520e-01 3.41690e-02 1
SPEC:   4513.94   4516.04 3.21336e-01 3.38872e-02 1
SPEC:   4516.04   4518.14 4.11012e-01 3.45882e-02 1
SPEC:   4518.14   4520.24 3.28905e-01 3.39296e-02 1
SPEC:   4520.24   4522.33 2.70845e-01 3.34827e-02 1
SPEC:   4522.33   4524.43 3.78901e-01 3.39155e-02 1
SPEC:   4524.43   4526.53 4.24293e-01 3.35763e-02 1
SPEC:   4526.53   4528.63 3.92792e-01 3.34229e-02 1
SPEC:   4528.63   4530.73 3.10290e-01 3.28595e-02 1
SPEC:   4530.73   4532.83 2.57674e-01 3.24359e-02 1
SPEC:   4532.83   4534.93 2.75454e-01 3.30054e-02 1
SPEC:   4534.93   4537.03 2.96566e-01 3.30481e-02 1
SPEC:   4537.03   4539.13 4.13339e-01 3.42416e-02 1
SPEC:   4539.13   4541.23 3.24063e-01 3.34781e-02 1
SPEC:   4541.23   4543.32 2.92854e-01 3.32586e-02 1
SPEC:   4543.32   4545.42 2.84188e-01 3.30423e-02 1
SPEC:   4545.42   4547.52 3.32998e-01 3.30602e-02 1
SPEC:   4547.52   4549.62 3.30989e-01 3.27667e-02 1
SPEC:   4549.62   4551.72 4.42910e-01 3.34809e-02 1
SPEC:   4551.72   4553.82 4.45590e-01 3.33322e-02 1
SPEC:   4553.82   4555.92 3.76106e-01 3.29378e-02 1
SPEC:   4555.92   4558.02 3.02135e-01 3.27803e-02 1
SPEC:   4558.02   4560.12 3.44931e-01 3.34580e-02 1
SPEC:   4560.12   4562.22 4.33972e-01 3.37095e-02 1
SPEC:   4562.22   4564.31 3.82540e-01 3.32375e-02 1
SPEC:   4564.31   4566.41 3.14717e-01 3.27578e-02 1
SPEC:   4566.41   4568.51 3.47388e-01 3.28633e-02 1
SPEC:   4568.51   4570.61 3.28122e-01 3.26900e-02 1
SPEC:   4570.61   4572.71 3.67452e-01 3.30516e-02 1
SPEC:   4572.71   4574.81 3.70479e-01 3.31619e-02 1
SPEC:   4574.81   4576.91 3.63884e-01 3.32293e-02 1
SPEC:   4576.91   4579.01 4.04625e-01 3.33025e-02 1
SPEC:   4579.01   4581.11 3.27204e-01 3.23886e-02 1
SPEC:   4581.11   4583.21 2.74760e-01 3.20852e-02 1
SPEC:   4583.21   4585.30 3.60475e-01 3.25277e-02 1
SPEC:   4585.30   4587.40 3.68621e-01 3.27685e-02 1
SPEC:   4587.40   4589.50 3.63382e-01 3.27957e-02 1
SPEC:   4589.50   4591.60 3.54864e-01 3.23345e-02 1
SPEC:   4591.60   4593.70 3.84838e-01 3.26155e-02 1
SPEC:   4593.70   4595.80 3.82224e-01 3.23972e-02 1
SPEC:   4595.80   4597.90 4.03854e-01 3.24550e-02 1
SPEC:   4597.90   4600.00 3.52035e-01 3.21596e-02 1
SPEC:   4600.00   4602.10 2.99023e-01 3.18269e-02 1
SPEC:   4602.10   4604.20 3.39634e-01 3.20374e-02 1
SPEC:   4604.20   4606.30 4.70856e-01 3.28667e-02 1
SPEC:   4606.30   4608.39 3.65368e-01 3.22825e-02 1
SPEC:   4608.39   4610.49 3.75971e-01 3.25706e-02 1
SPEC:   4610.49   4612.59 3.90516e-01 3.24572e-02 1
SPEC:   4612.59   4614.69 3.66396e-01 3.23920e-02 1
SPEC:   4614.69   4616.79 3.10593e-01 3.20615e-02 1
SPEC:   4616.79   4618.89 3.16322e-01 3.18308e-02 1
SPEC:   4618.89   4620.99 4.36208e-01 3.26944e-02 1
SPEC:   4620.99   4623.09 3.23047e-01 3.20142e-02 1
SPEC:   4623.09   4625.19 3.07278e-01 3.22518e-02 1
SPEC:   4625.19   4627.29 3.66675e-01 3.25367e-02 1
SPEC:   4627.29   4629.38 4.38638e-01 3.28010e-02 1
SPEC:   4629.38   4631.48 3.86579e-01 3.22174e-02 1
SPEC:   4631.48   4633.58 3.51371e-01 3.19889e-02 1
SPEC:   4633.58   4635.68 3.78925e-01 3.21690e-02 1
SPEC:   4635.68   4637.78 4.10234e-01 3.20666e-02 1
SPEC:   4637.78   4639.88 4.19383e-01 3.22707e-02 1
SPEC:   4639.88   4641.98 4.00431e-01 3.20876e-02 1
SPEC:   4641.98   4644.08 3.37211e-01 3.14874e-02 1
SPEC:   4644.08   4646.18 3.40818e-01 3.14075e-02 1
SPEC:   4646.18   4648.28 3.54695e-01 3.13938e-02 1
SPEC:   4648.28   4650.37 4.25192e-01 3.16754e-02 1
SPEC:   4650.37   4652.47 4.50853e-01 3.18604e-02 1
SPEC:   4652.47   4654.57 4.72246e-01 3.24289e-02 1
SPEC:   4654.57   4656.67 3.87278e-01 3.20291e-02 1
SPEC:   4656.67   4658.77 2.76697e-01 3.17464e-02 1
SPEC:   4658.77   4660.87 3.62653e-01 3.21908e-02 1
SPEC:   4660.87   4662.97 4.34968e-01 3.26881e-02 1
SPEC:   4662.97   4665.07 4.52128e-01 3.20413e-02 1
SPEC:   4665.07   4667.17 4.74388e-01 3.19228e-02 1
SPEC:   4667.17   4669.27 4.70521e-01 3.19520e-02 1
SPEC:   4669.27   4671.36 5.40463e-01 3.25962e-02 1
SPEC:   4671.36   4673.46 5.38821e-01 3.26074e-02 1
SPEC:   4673.46   4675.56 4.94474e-01 3.26285e-02 1
SPEC:   4675.56   4677.66 4.95821e-01 3.23568e-02 1
SPEC:   4677.66   4679.76 4.74222e-01 3.19694e-02 1
SPEC:   4679.76   4681.86 4.28125e-01 3.17013e-02 1
SPEC:   4681.86   4683.96 3.97371e-01 3.17677e-02 1
SPEC:   4683.96   4686.06 4.35324e-01 3.18883e-02 1
SPEC:   4686.06   4688.16 4.54059e-01 3.17957e-02 1
SPEC:   4688.16   4690.26 4.94888e-01 3.20522e-02 1
SPEC:   4690.26   4692.35 4.66088e-01 3.14686e-02 1
SPEC:   4692.35   4694.45 5.31544e-01 3.19458e-02 1
SPEC:   4694.45   4696.55 5.69367e-01 3.20758e-02 1
SPEC:   4696.55   4698.65 5.41088e-01 3.17893e-02 1
SPEC:   4698.65   4700.75 5.40726e-01 3.13691e-02 1
SPEC:   4700.75   4702.85 4.89580e-01 3.11761e-02 1
SPEC:   4702.85   4704.95 4.03383e-01 3.06369e-02 1
SPEC:   4704.95   4707.05 5.28395e-01 3.14826e-02 1
SPEC:   4707.05   4709.15 5.93973e-01 3.19563e-02 1
SPEC:   4709.15   4711.25 5.59913e-01 3.18145e-02 1
SPEC:   4711.25   4713.34 5.46598e-01 3.16154e-02 1
SPEC:   4713.34   4715.44 5.68817e-01 3.18299e-02 1
SPEC:   4715.44   4717.54 6.16467e-01 3.23115e-02 1
SPEC:   4717.54   4719.64 6.36343e-01 3.26673e-02 1
SPEC:   4719.64   4721.74 5.30838e-01 3.18062e-02 1
SPEC:   4721.74   4723.84 5.24929e-01 3.19307e-02 1
SPEC:   4723.84   4725.94 5.58191e-01 3.20055e-02 1
SPEC:   4725.94   4728.04 5.40780e-01 3.16414e-02 1
SPEC:   4728.04   4730.14 5.96613e-01 3.19282e-02 1
SPEC:   4730.14   4732.24 6.65649e-01 3.21865e-02 1
SPEC:   4732.24   4734.34 6.56681e-01 3.21142e-02 1
SPEC:   4734.34   4736.43 6.55157e-01 3.23734e-02 1
SPEC:   4736.43   4738.53 6.20517e-01 3.22060e-02 1
SPEC:   4738.53   4740.63 5.95463e-01 3.21003e-02 1
SPEC:   4740.63   4742.73 6.84558e-01 3.28326e-02 1
SPEC:   4742.73   4744.83 6.73110e-01 3.27253e-02 1
SPEC:   4744.83   4746.93 6.67357e-01 3.23630e-02 1
SPEC:   4746.93   4749.03 7.79936e-01 3.30780e-02 1
SPEC:   4749.03   4751.13 6.90395e-01 3.23540e-02 1
SPEC:   4751.13   4753.23 6.48168e-01 3.21306e-02 1
SPEC:   4753.23   4755.33 6.41560e-01 3.19946e-02 1
SPEC:   4755.33   4757.42 6.82888e-01 3.22756e-02 1
SPEC:   4757.42   4759.52 7.03196e-01 3.21771e-02 1
SPEC:   4759.52   4761.62 7.01875e-01 3.20104e-02 1
SPEC:   4761.62   4763.72 7.46956e-01 3.21978e-02 1
SPEC:   4763.72   4765.82 7.38784e-01 3.18763e-02 1
SPEC:   4765.82   4767.92 7.31502e-01 3.18380e-02 1
SPEC:   4767.92   4770.02 8.23861e-01 3.25178e-02 1
SPEC:   4770.02   4772.12 8.03836e-01 3.26124e-02 1
SPEC:   4772.12   4774.22 7.97349e-01 3.24499e-02 1
SPEC:   4774.22   4776.32 7.82683e-01 3.25235e-02 1
SPEC:   4776.32   4778.41 7.46572e-01 3.25440e-02 1
SPEC:   4778.41   4780.51 8.13238e-01 3.31018e-02 1
SPEC:   4780.51   4782.61 8.17765e-01 3.26613e-02 1
SPEC:   4782.61   4784.71 7.73128e-01 3.24056e-02 1
SPEC:   4784.71   4786.81 7.70485e-01 3.22659e-02 1
SPEC:   4786.81   4788.91 7.99363e-01 3.24446e-02 1
SPEC:   4788.91   4791.01 6.92511e-01 3.16680e-02 1
SPEC:   4791.01   4793.11 7.52193e-01 3.24184e-02 1
SPEC:   4793.11   4795.21 7.77519e-01 3.27377e-02 1
SPEC:   4795.21   4797.31 8.20659e-01 3.29328e-02 1
SPEC:   4797.31   4799.40 8.16572e-01 3.24549e-02 1
SPEC:   4799.40   4801.50 7.63574e-01 3.23484e-02 1
SPEC:   4801.50   4803.60 7.19122e-01 3.19360e-02 1
SPEC:   4803.60   4805.70 8.09554e-01 3.23985e-02 1
SPEC:   4805.70   4807.80 8.03285e-01 3.23277e-02 1
SPEC:   4807.80   4809.90 7.92670e-01 3.22701e-02 1
SPEC:   4809.90   4812.00 7.70286e-01 3.22242e-02 1
SPEC:   4812.00   4814.10 7.33023e-01 3.20348e-02 1
SPEC:   4814.10   4816.20 7.66220e-01 3.24150e-02 1
SPEC:   4816.20   4818.30 6.94269e-01 3.24812e-02 1
SPEC:   4818.30   4820.39 6.64949e-01 3.20603e-02 1
SPEC:   4820.39   4822.49 6.96697e-01 3.20425e-02 1
SPEC:   4822.49   4824.59 7.98950e-01 3.24895e-02 1
SPEC:   4824.59   4826.69 7.87490e-01 3.24660e-02 1
SPEC:   4826.69   4828.79 6.43752e-01 3.16590e-02 1
SPEC:   4828.79   4830.89 6.52983e-01 3.15702e-02 1
SPEC:   4830.89   4832.99 6.48908e-01 3.15915e-02 1
SPEC:   4832.99   4835.09 7.12974e-01 3.17911e-02 1
SPEC:   4835.09   4837.19 7.70761e-01 3.22855e-02 1
SPEC:   4837.19   4839.29 6.96782e-01 3.16869e-02 1
SPEC:   4839.29   4841.39 6.20975e-01 3.10919e-02 1
SPEC:   4841.39   4843.48 6.42928e-01 3.11672e-02 1
SPEC:   4843.48   4845.58 6.49653e-01 3.12319e-02 1
SPEC:   4845.58   4847.68 6.75083e-01 3.13176e-02 1
SPEC:   4847.68   4849.78 6.56051e-01 3.12614e-02 1
SPEC:   4849.78   4851.88 6.34317e-01 3.09326e-02 1
SPEC:   4851.88   4853.98 5.81171e-01 3.02498e-02 1
SPEC:   4853.98   4856.08 6.20867e-01 3.02902e-02 1
SPEC:   4856.08   4858.18 6.74505e-01 2.98509e-02 1
SPEC:   4858.18   4860.28 6.20933e-01 2.89628e-02 1
SPEC:   4860.28   4862.38 5.91048e-01 2.86260e-02 1
SPEC:   4862.38   4864.47 5.72350e-01 2.88479e-02 1
SPEC:   4864.47   4866.57 5.72127e-01 2.95179e-02 1
SPEC:   4866.57   4868.67 5.18083e-01 2.94682e-02 1
SPEC:   4868.67   4870.77 5.31651e-01 2.93471e-02 1
SPEC:   4870.77   4872.87 6.33779e-01 2.98439e-02 1
SPEC:   4872.87   4874.97 6.01968e-01 2.95427e-02 1
SPEC:   4874.97   4877.07 6.02659e-01 2.99267e-02 1
SPEC:   4877.07   4879.17 6.08749e-01 3.02621e-02 1
SPEC:   4879.17   4881.27 4.98645e-01 2.96581e-02 1
SPEC:   4881.27   4883.37 5.13805e-01 2.95200e-02 1
SPEC:   4883.37   4885.46 6.16055e-01 2.99119e-02 1
SPEC:   4885.46   4887.56 5.29831e-01 2.91885e-02 1
SPEC:   4887.56   4889.66 5.14295e-01 2.89934e-02 1
SPEC:   4889.66   4891.76 5.27943e-01 2.92069e-02 1
SPEC:   4891.76   4893.86 5.08274e-01 2.94435e-02 1
SPEC:   4893.86   4895.96 5.07505e-01 2.96331e-02 1
SPEC:   4895.96   4898.06 5.65849e-01 3.00114e-02 1
SPEC:   4898.06   4900.16 5.59101e-01 2.99130e-02 1
SPEC:   4900.16   4902.26 5.10817e-01 2.94423e-02 1
SPEC:   4902.26   4904.36 4.80356e-01 2.93382e-02 1
SPEC:   4904.36   4906.45 4.96960e-01 2.94358e-02 1
SPEC:   4906.45   4908.55 5.18459e-01 2.93930e-02 1
SPEC:   4908.55   4910.65 5.51271e-01 2.92734e-02 1
SPEC:   4910.65   4912.75 5.12372e-01 2.90944e-02 1
SPEC:   4912.75   4914.85 4.32042e-01 2.86669e-02 1
SPEC:   4914.85   4916.95 5.06795e-01 2.90925e-02 1
SPEC:   4916.95   4919.05 5.21234e-01 2.85981e-02 1
SPEC:   4919.05   4921.15 5.61674e-01 2.85462e-02 1
SPEC:   4921.15   4923.25 5.20041e-01 2.86072e-02 1
SPEC:   4923.25   4925.35 4.59692e-01 2.82866e-02 1
SPEC:   4925.35   4927.44 5.34285e-01 2.90854e-02 1
SPEC:   4927.44   4929.54 4.83616e-01 2.89520e-02 1
SPEC:   4929.54   4931.64 4.69280e-01 2.87003e-02 1
SPEC:   4931.64   4933.74 4.30932e-01 2.84903e-02 1
SPEC:   4933.74   4935.84 4.78468e-01 2.84918e-02 1
SPEC:   4935.84   4937.94 4.68340e-01 2.84795e-02 1
SPEC:   4937.94   4940.04 4.19289e-01 2.81123e-02 1
SPEC:   4940.04   4942.14 4.30119e-01 2.82433e-02 1
SPEC:   4942.14   4944.24 3.89574e-01 2.82629e-02 1
SPEC:   4944.24   4946.34 3.95464e-01 2.81050e-02 1
SPEC:   4946.34   4948.43 5.17782e-01 2.90357e-02 1
SPEC:   4948.43   4950.53 3.95443e-01 2.81670e-02 1
SPEC:   4950.53   4952.63 3.36276e-01 2.80411e-02 1
SPEC:   4952.63   4954.73 3.90142e-01 2.80259e-02 1
SPEC:   4954.73   4956.83 4.41463e-01 2.78082e-02 1
SPEC:   4956.83   4958.93 4.19708e-01 2.77549e-02 1
SPEC:   4958.93   4961.03 3.84542e-01 2.77728e-02 1
SPEC:   4961.03   4963.13 4.30214e-01 2.84966e-02 1
SPEC:   4963.13   4965.23 3.80128e-01 2.82785e-02 1
SPEC:   4965.23   4967.33 3.13013e-01 2.77375e-02 1
SPEC:   4967.33   4969.43 4.11599e-01 2.81606e-02 1
SPEC:   4969.43   4971.52 5.30091e-01 2.90629e-02 1
SPEC:   4971.52   4973.62 4.25552e-01 2.85768e-02 1
SPEC:   4973.62   4975.72 4.18038e-01 2.88701e-02 1
SPEC:   4975.72   4977.82 3.66436e-01 2.84367e-02 1
SPEC:   4977.82   4979.92 4.43421e-01 2.90320e-02 1
SPEC:   4979.92   4982.02 4.52025e-01 2.90158e-02 1
