SURVEY: Hicken2009_LC
SNID: sn2006s
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: Hicken2009_LC
MWEBV: 0.017 MW E(B-V)
REDSHIFT_HELIO: 0.032102 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53770.116
FILTERS: UBVRIfhjklabcde

NOBS: 143
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53764.469 h  NULL    15121.6735 292.4683
SPEC:   7000.75   7002.81 1.72182e-01 4.95968e-03 1
SPEC:   7002.81   7004.88 1.68386e-01 4.94178e-03 1
SPEC:   7004.88   7006.94 1.65987e-01 4.89100e-03 1
SPEC:   7006.94   7009.00 1.67620e-01 4.86331e-03 1
SPEC:   7009.00   7011.07 1.74765e-01 4.91272e-03 1
SPEC:   7011.07   7013.13 1.85029e-01 4.90497e-03 1
SPEC:   7013.13   7015.20 1.89985e-01 4.79578e-03 1
SPEC:   7015.20   7017.26 1.83952e-01 4.75343e-03 1
SPEC:   7017.26   7019.33 1.72437e-01 4.74705e-03 1
SPEC:   7019.33   7021.39 1.64504e-01 4.72498e-03 1
SPEC:   7021.39   7023.45 1.62217e-01 4.69115e-03 1
SPEC:   7023.45   7025.52 1.63567e-01 4.67789e-03 1
SPEC:   7025.52   7027.58 1.65366e-01 4.65480e-03 1
SPEC:   7027.58   7029.65 1.65013e-01 4.65060e-03 1
SPEC:   7029.65   7031.71 1.63760e-01 4.68991e-03 1
SPEC:   7031.71   7033.78 1.66832e-01 4.69655e-03 1
SPEC:   7033.78   7035.84 1.75267e-01 4.62424e-03 1
SPEC:   7035.84   7037.90 1.81910e-01 4.57585e-03 1
SPEC:   7037.90   7039.97 1.80479e-01 4.57476e-03 1
SPEC:   7039.97   7042.03 1.73344e-01 4.58446e-03 1
SPEC:   7042.03   7044.10 1.66654e-01 4.55856e-03 1
SPEC:   7044.10   7046.16 1.62769e-01 4.56344e-03 1
SPEC:   7046.16   7048.22 1.60161e-01 4.59318e-03 1
SPEC:   7048.22   7050.29 1.58949e-01 4.56294e-03 1
SPEC:   7050.29   7052.35 1.61512e-01 4.50689e-03 1
SPEC:   7052.35   7054.42 1.67724e-01 4.46901e-03 1
SPEC:   7054.42   7056.48 1.72051e-01 4.44916e-03 1
SPEC:   7056.48   7058.55 1.70612e-01 4.43691e-03 1
SPEC:   7058.55   7060.61 1.66413e-01 4.42274e-03 1
SPEC:   7060.61   7062.67 1.64250e-01 4.41909e-03 1
SPEC:   7062.67   7064.74 1.64509e-01 4.41309e-03 1
SPEC:   7064.74   7066.80 1.65558e-01 4.39666e-03 1
SPEC:   7066.80   7068.87 1.66152e-01 4.38678e-03 1
SPEC:   7068.87   7070.93 1.64965e-01 4.37885e-03 1
SPEC:   7070.93   7073.00 1.62229e-01 4.36486e-03 1
SPEC:   7073.00   7075.06 1.60514e-01 4.34972e-03 1
SPEC:   7075.06   7077.12 1.61092e-01 4.33144e-03 1
SPEC:   7077.12   7079.19 1.62111e-01 4.32492e-03 1
SPEC:   7079.19   7081.25 1.61827e-01 4.32628e-03 1
SPEC:   7081.25   7083.32 1.62695e-01 4.32848e-03 1
SPEC:   7083.32   7085.38 1.67735e-01 4.31128e-03 1
SPEC:   7085.38   7087.44 1.74815e-01 4.30390e-03 1
SPEC:   7087.44   7089.51 1.77960e-01 4.32270e-03 1
SPEC:   7089.51   7091.57 1.75136e-01 4.30755e-03 1
SPEC:   7091.57   7093.64 1.68225e-01 4.26873e-03 1
SPEC:   7093.64   7095.70 1.59885e-01 4.24671e-03 1
SPEC:   7095.70   7097.77 1.54495e-01 4.23728e-03 1
SPEC:   7097.77   7099.83 1.54846e-01 4.23418e-03 1
SPEC:   7099.83   7101.89 1.56679e-01 4.22085e-03 1
SPEC:   7101.89   7103.96 1.53863e-01 4.22127e-03 1
SPEC:   7103.96   7106.02 1.48159e-01 4.22547e-03 1
SPEC:   7106.02   7108.09 1.46610e-01 4.21906e-03 1
SPEC:   7108.09   7110.15 1.50400e-01 4.20746e-03 1
SPEC:   7110.15   7112.21 1.54908e-01 4.20796e-03 1
SPEC:   7112.21   7114.28 1.56901e-01 4.20516e-03 1
SPEC:   7114.28   7116.34 1.57352e-01 4.20205e-03 1
SPEC:   7116.34   7118.41 1.57663e-01 4.20156e-03 1
SPEC:   7118.41   7120.47 1.57728e-01 4.19611e-03 1
SPEC:   7120.47   7122.54 1.57400e-01 4.18885e-03 1
SPEC:   7122.54   7124.60 1.57835e-01 4.18693e-03 1
SPEC:   7124.60   7126.66 1.60542e-01 4.19975e-03 1
SPEC:   7126.66   7128.73 1.64151e-01 4.19860e-03 1
SPEC:   7128.73   7130.79 1.64942e-01 4.18926e-03 1
SPEC:   7130.79   7132.86 1.62284e-01 4.19807e-03 1
SPEC:   7132.86   7134.92 1.62815e-01 4.19243e-03 1
SPEC:   7134.92   7136.99 1.70316e-01 4.17493e-03 1
SPEC:   7136.99   7139.05 1.77032e-01 4.17560e-03 1
SPEC:   7139.05   7141.11 1.72755e-01 4.19089e-03 1
SPEC:   7141.11   7143.18 1.63107e-01 4.21995e-03 1
SPEC:   7143.18   7145.24 1.61722e-01 4.23765e-03 1
SPEC:   7145.24   7147.31 1.69415e-01 4.23107e-03 1
SPEC:   7147.31   7149.37 1.73490e-01 4.22522e-03 1
SPEC:   7149.37   7151.43 1.68590e-01 4.21507e-03 1
SPEC:   7151.43   7153.50 1.62537e-01 4.20403e-03 1
SPEC:   7153.50   7155.56 1.61193e-01 4.20488e-03 1
SPEC:   7155.56   7157.63 1.62782e-01 4.20555e-03 1
SPEC:   7157.63   7159.69 1.63487e-01 4.21967e-03 1
SPEC:   7159.69   7161.76 1.63027e-01 4.22390e-03 1
SPEC:   7161.76   7163.82 1.62735e-01 4.22401e-03 1
SPEC:   7163.82   7165.88 1.63315e-01 4.22533e-03 1
SPEC:   7165.88   7167.95 1.64781e-01 4.22956e-03 1
SPEC:   7167.95   7170.01 1.66285e-01 4.23994e-03 1
SPEC:   7170.01   7172.08 1.65971e-01 4.24119e-03 1
SPEC:   7172.08   7174.14 1.62703e-01 4.24407e-03 1
SPEC:   7174.14   7176.21 1.58049e-01 4.25538e-03 1
SPEC:   7176.21   7178.27 1.54886e-01 4.25479e-03 1
SPEC:   7178.27   7180.33 1.54666e-01 4.25435e-03 1
SPEC:   7180.33   7182.40 1.56973e-01 4.25655e-03 1
SPEC:   7182.40   7184.46 1.59592e-01 4.26850e-03 1
SPEC:   7184.46   7186.53 1.58620e-01 4.27094e-03 1
SPEC:   7186.53   7188.59 1.55105e-01 4.25830e-03 1
SPEC:   7188.59   7190.65 1.56619e-01 4.26107e-03 1
SPEC:   7190.65   7192.72 1.66957e-01 4.27206e-03 1
SPEC:   7192.72   7194.78 1.75105e-01 4.26679e-03 1
SPEC:   7194.78   7196.85 1.71487e-01 4.27096e-03 1
SPEC:   7196.85   7198.91 1.63245e-01 4.28845e-03 1
SPEC:   7198.91   7200.98 1.62995e-01 4.29885e-03 1
SPEC:   7200.98   7203.04 1.68477e-01 4.29616e-03 1
SPEC:   7203.04   7205.10 1.68522e-01 4.29818e-03 1
SPEC:   7205.10   7207.17 1.60812e-01 4.31899e-03 1
SPEC:   7207.17   7209.23 1.51505e-01 4.32848e-03 1
SPEC:   7209.23   7211.30 1.45521e-01 4.33175e-03 1
SPEC:   7211.30   7213.36 1.44284e-01 4.33756e-03 1
SPEC:   7213.36   7215.43 1.47557e-01 4.33782e-03 1
SPEC:   7215.43   7217.49 1.52770e-01 4.34661e-03 1
SPEC:   7217.49   7219.55 1.56935e-01 4.35966e-03 1
SPEC:   7219.55   7221.62 1.59152e-01 4.37868e-03 1
SPEC:   7221.62   7223.68 1.59946e-01 4.39594e-03 1
SPEC:   7223.68   7225.75 1.59539e-01 4.39986e-03 1
SPEC:   7225.75   7227.81 1.57164e-01 4.40189e-03 1
SPEC:   7227.81   7229.87 1.54137e-01 4.44067e-03 1
SPEC:   7229.87   7231.94 1.56149e-01 4.46930e-03 1
SPEC:   7231.94   7234.00 1.64915e-01 4.43934e-03 1
SPEC:   7234.00   7236.07 1.70560e-01 4.44649e-03 1
SPEC:   7236.07   7238.13 1.63648e-01 4.74762e-03 1
SPEC:   7238.13   7240.20 1.51426e-01 5.26995e-03 1
SPEC:   7240.20   7242.26 1.48035e-01 5.32035e-03 1
SPEC:   7242.26   7244.32 1.53471e-01 5.33518e-03 1
SPEC:   7244.32   7246.39 1.55483e-01 5.40424e-03 1
SPEC:   7246.39   7248.45 1.50190e-01 4.88129e-03 1
SPEC:   7248.45   7250.52 1.44851e-01 4.52795e-03 1
SPEC:   7250.52   7252.58 1.44399e-01 4.61446e-03 1
SPEC:   7252.58   7254.64 1.46526e-01 4.68355e-03 1
SPEC:   7254.64   7256.71 1.49189e-01 4.59034e-03 1
SPEC:   7256.71   7258.77 1.53295e-01 4.50416e-03 1
SPEC:   7258.77   7260.84 1.59167e-01 4.48731e-03 1
SPEC:   7260.84   7262.90 1.63454e-01 4.50254e-03 1
SPEC:   7262.90   7264.97 1.61319e-01 4.51461e-03 1
SPEC:   7264.97   7267.03 1.53771e-01 4.52778e-03 1
SPEC:   7267.03   7269.09 1.48137e-01 4.54647e-03 1
SPEC:   7269.09   7271.16 1.49784e-01 4.53105e-03 1
SPEC:   7271.16   7273.22 1.55159e-01 4.57743e-03 1
SPEC:   7273.22   7275.29 1.58449e-01 5.29663e-03 1
SPEC:   7275.29   7277.35 1.56048e-01 6.05533e-03 1
SPEC:   7277.35   7279.42 1.48537e-01 5.25882e-03 1
SPEC:   7279.42   7281.48 1.41410e-01 4.60782e-03 1
SPEC:   7281.48   7283.54 1.41043e-01 4.83360e-03 1
SPEC:   7283.54   7285.61 1.48488e-01 5.06147e-03 1
SPEC:   7285.61   7287.67 1.58984e-01 4.78787e-03 1
SPEC:   7287.67   7289.74 1.66918e-01 4.55646e-03 1
SPEC:   7289.74   7291.80 1.68726e-01 4.54865e-03 1
SPEC:   7291.80   7293.86 1.64437e-01 4.58146e-03 1
SPEC:   7293.86   7295.93 1.59007e-01 4.67470e-03 1
SPEC:   7295.93   7297.99 1.57615e-01 4.67140e-03 1
SPEC:   7297.99   7300.06 1.61024e-01 4.55402e-03 1
SPEC:   7300.06   7302.12 1.66813e-01 4.64036e-03 1
SPEC:   7302.12   7304.19 1.71925e-01 4.85236e-03 1
SPEC:   7304.19   7306.25 1.73710e-01 4.77278e-03 1
SPEC:   7306.25   7308.31 1.71572e-01 4.58926e-03 1
SPEC:   7308.31   7310.38 1.67034e-01 4.57976e-03 1
SPEC:   7310.38   7312.44 1.61888e-01 4.55787e-03 1
SPEC:   7312.44   7314.51 1.57731e-01 4.84510e-03 1
SPEC:   7314.51   7316.57 1.55567e-01 5.59178e-03 1
SPEC:   7316.57   7318.64 1.55326e-01 5.40264e-03 1
SPEC:   7318.64   7320.70 1.56764e-01 4.72621e-03 1
SPEC:   7320.70   7322.76 1.58557e-01 4.53770e-03 1
SPEC:   7322.76   7324.83 1.56550e-01 4.54339e-03 1
SPEC:   7324.83   7326.89 1.50007e-01 4.60766e-03 1
SPEC:   7326.89   7328.96 1.45341e-01 4.91843e-03 1
SPEC:   7328.96   7331.02 1.48532e-01 4.96093e-03 1
SPEC:   7331.02   7333.08 1.51839e-01 4.66897e-03 1
SPEC:   7333.08   7335.15 1.45405e-01 4.54621e-03 1
SPEC:   7335.15   7337.21 1.35464e-01 4.54391e-03 1
SPEC:   7337.21   7339.28 1.37554e-01 4.95208e-03 1
SPEC:   7339.28   7341.34 1.52273e-01 5.75852e-03 1
SPEC:   7341.34   7343.41 1.62851e-01 5.47871e-03 1
SPEC:   7343.41   7345.47 1.60319e-01 4.70400e-03 1
SPEC:   7345.47   7347.53 1.52041e-01 4.56568e-03 1
SPEC:   7347.53   7349.60 1.47338e-01 4.55972e-03 1
SPEC:   7349.60   7351.66 1.45731e-01 4.56326e-03 1
SPEC:   7351.66   7353.73 1.44194e-01 4.55875e-03 1
SPEC:   7353.73   7355.79 1.42577e-01 4.56013e-03 1
SPEC:   7355.79   7357.86 1.42417e-01 4.77989e-03 1
SPEC:   7357.86   7359.92 1.44553e-01 4.92689e-03 1
SPEC:   7359.92   7361.98 1.49790e-01 4.71851e-03 1
SPEC:   7361.98   7364.05 1.56778e-01 4.53584e-03 1
SPEC:   7364.05   7366.11 1.60901e-01 4.53983e-03 1
SPEC:   7366.11   7368.18 1.59057e-01 4.97293e-03 1
SPEC:   7368.18   7370.24 1.53254e-01 5.40755e-03 1
SPEC:   7370.24   7372.30 1.47038e-01 5.05282e-03 1
SPEC:   7372.30   7374.37 1.41631e-01 4.59096e-03 1
SPEC:   7374.37   7376.43 1.37553e-01 4.52351e-03 1
SPEC:   7376.43   7378.50 1.35414e-01 4.52031e-03 1
SPEC:   7378.50   7380.56 1.35067e-01 4.49835e-03 1
SPEC:   7380.56   7382.63 1.35368e-01 4.50545e-03 1
SPEC:   7382.63   7384.69 1.34894e-01 4.51408e-03 1
SPEC:   7384.69   7386.75 1.33692e-01 4.49543e-03 1
SPEC:   7386.75   7388.82 1.34119e-01 4.49127e-03 1
SPEC:   7388.82   7390.88 1.38321e-01 4.59994e-03 1
SPEC:   7390.88   7392.95 1.44299e-01 4.75203e-03 1
SPEC:   7392.95   7395.01 1.48239e-01 4.63219e-03 1
SPEC:   7395.01   7397.08 1.49794e-01 4.47501e-03 1
SPEC:   7397.08   7399.14 1.51441e-01 4.49875e-03 1
SPEC:   7399.14   7401.20 1.53908e-01 4.82085e-03 1
SPEC:   7401.20   7403.27 1.55102e-01 5.02379e-03 1
SPEC:   7403.27   7405.33 1.54056e-01 4.65471e-03 1
SPEC:   7405.33   7407.40 1.53172e-01 4.42518e-03 1
SPEC:   7407.40   7409.46 1.53145e-01 4.41900e-03 1
SPEC:   7409.46   7411.52 1.49551e-01 4.42187e-03 1
SPEC:   7411.52   7413.59 1.43610e-01 4.42701e-03 1
SPEC:   7413.59   7415.65 1.38237e-01 4.42258e-03 1
SPEC:   7415.65   7417.72 1.34013e-01 4.41446e-03 1
SPEC:   7417.72   7419.78 1.33270e-01 4.39714e-03 1
SPEC:   7419.78   7421.85 1.34614e-01 4.38596e-03 1
SPEC:   7421.85   7423.91 1.36552e-01 4.39289e-03 1
SPEC:   7423.91   7425.97 1.38521e-01 4.38050e-03 1
SPEC:   7425.97   7428.04 1.40062e-01 4.41722e-03 1
SPEC:   7428.04   7430.10 1.39822e-01 4.50322e-03 1
SPEC:   7430.10   7432.17 1.36313e-01 4.46738e-03 1
SPEC:   7432.17   7434.23 1.30706e-01 4.36676e-03 1
SPEC:   7434.23   7436.29 1.26534e-01 4.38659e-03 1
SPEC:   7436.29   7438.36 1.25857e-01 4.59088e-03 1
SPEC:   7438.36   7440.42 1.28868e-01 4.59624e-03 1
SPEC:   7440.42   7442.49 1.33976e-01 4.38972e-03 1
SPEC:   7442.49   7444.55 1.35082e-01 4.31448e-03 1
SPEC:   7444.55   7446.62 1.27981e-01 4.30963e-03 1
SPEC:   7446.62   7448.68 1.20738e-01 4.30288e-03 1
SPEC:   7448.68   7450.74 1.27573e-01 4.30075e-03 1
SPEC:   7450.74   7452.81 1.44184e-01 4.29567e-03 1
SPEC:   7452.81   7454.87 1.52035e-01 4.28358e-03 1
SPEC:   7454.87   7456.94 1.44414e-01 4.27524e-03 1
SPEC:   7456.94   7459.00 1.34037e-01 4.28516e-03 1
SPEC:   7459.00   7461.07 1.31021e-01 4.29440e-03 1
SPEC:   7461.07   7463.13 1.33179e-01 4.32053e-03 1
SPEC:   7463.13   7465.19 1.36392e-01 4.33975e-03 1
SPEC:   7465.19   7467.26 1.38441e-01 4.37868e-03 1
SPEC:   7467.26   7469.32 1.38028e-01 4.35071e-03 1
SPEC:   7469.32   7471.39 1.35297e-01 4.39324e-03 1
SPEC:   7471.39   7473.45 1.31797e-01 4.49662e-03 1
SPEC:   7473.45   7475.51 1.28812e-01 4.42349e-03 1
SPEC:   7475.51   7477.58 1.26817e-01 4.33585e-03 1
SPEC:   7477.58   7479.64 1.26238e-01 4.41894e-03 1
SPEC:   7479.64   7481.71 1.27764e-01 4.47798e-03 1
SPEC:   7481.71   7483.77 1.31352e-01 4.51596e-03 1
SPEC:   7483.77   7485.84 1.34076e-01 4.42714e-03 1
SPEC:   7485.84   7487.90 1.32482e-01 4.27203e-03 1
SPEC:   7487.90   7489.96 1.27802e-01 4.23312e-03 1
SPEC:   7489.96   7492.03 1.24840e-01 4.25097e-03 1
SPEC:   7492.03   7494.09 1.25771e-01 4.30334e-03 1
SPEC:   7494.09   7496.16 1.28792e-01 4.27256e-03 1
SPEC:   7496.16   7498.22 1.31968e-01 4.21440e-03 1
SPEC:   7498.22   7500.29 1.34522e-01 4.21395e-03 1
SPEC:   7500.29   7502.35 1.35999e-01 4.21020e-03 1
SPEC:   7502.35   7504.41 1.35671e-01 4.20889e-03 1
SPEC:   7504.41   7506.48 1.33027e-01 4.20717e-03 1
SPEC:   7506.48   7508.54 1.29031e-01 4.20388e-03 1
SPEC:   7508.54   7510.61 1.25807e-01 4.19981e-03 1
SPEC:   7510.61   7512.67 1.24503e-01 4.19529e-03 1
SPEC:   7512.67   7514.73 1.24937e-01 4.20379e-03 1
SPEC:   7514.73   7516.80 1.26281e-01 4.24498e-03 1
SPEC:   7516.80   7518.86 1.26754e-01 4.24962e-03 1
SPEC:   7518.86   7520.93 1.24834e-01 4.26480e-03 1
SPEC:   7520.93   7522.99 1.21289e-01 4.70435e-03 1
SPEC:   7522.99   7525.06 1.17901e-01 5.03311e-03 1
SPEC:   7525.06   7527.12 1.15883e-01 4.55218e-03 1
SPEC:   7527.12   7529.18 1.15952e-01 4.33669e-03 1
SPEC:   7529.18   7531.25 1.18265e-01 4.42775e-03 1
SPEC:   7531.25   7533.31 1.22560e-01 4.34278e-03 1
SPEC:   7533.31   7535.38 1.27769e-01 4.23085e-03 1
SPEC:   7535.38   7537.44 1.30974e-01 4.21566e-03 1
SPEC:   7537.44   7539.51 1.29964e-01 4.25431e-03 1
SPEC:   7539.51   7541.57 1.26688e-01 4.27217e-03 1
SPEC:   7541.57   7543.63 1.24666e-01 4.23555e-03 1
SPEC:   7543.63   7545.70 1.24282e-01 4.20901e-03 1
SPEC:   7545.70   7547.76 1.23385e-01 4.21731e-03 1
SPEC:   7547.76   7549.83 1.22066e-01 4.22539e-03 1
SPEC:   7549.83   7551.89 1.23177e-01 4.22587e-03 0
SPEC:   7551.89   7553.95 1.27528e-01 4.23297e-03 0
SPEC:   7553.95   7556.02 1.31051e-01 4.29910e-03 0
SPEC:   7556.02   7558.08 1.29990e-01 4.37952e-03 0
SPEC:   7558.08   7560.15 1.25425e-01 4.32958e-03 0
SPEC:   7560.15   7562.21 1.20869e-01 4.25407e-03 0
SPEC:   7562.21   7564.28 1.17821e-01 4.23947e-03 0
SPEC:   7564.28   7566.34 1.16546e-01 4.26330e-03 0
SPEC:   7566.34   7568.40 1.16732e-01 4.27759e-03 0
SPEC:   7568.40   7570.47 1.16750e-01 4.56404e-03 0
SPEC:   7570.47   7572.53 1.16118e-01 4.86962e-03 0
SPEC:   7572.53   7574.60 1.17144e-01 4.62033e-03 0
SPEC:   7574.60   7576.66 1.21949e-01 4.32347e-03 0
SPEC:   7576.66   7578.72 1.27860e-01 4.25306e-03 0
SPEC:   7578.72   7580.79 1.30199e-01 4.25118e-03 0
SPEC:   7580.79   7582.85 1.28216e-01 4.26153e-03 0
SPEC:   7582.85   7584.92 1.24493e-01 4.36730e-03 0
SPEC:   7584.92   7586.98 1.22060e-01 4.46094e-03 0
SPEC:   7586.98   7589.05 1.22790e-01 4.37269e-03 0
SPEC:   7589.05   7591.11 1.26887e-01 4.27776e-03 0
SPEC:   7591.11   7593.17 1.31744e-01 4.27942e-03 0
SPEC:   7593.17   7595.24 1.33536e-01 4.35194e-03 0
SPEC:   7595.24   7597.30 1.31412e-01 4.62569e-03 0
SPEC:   7597.30   7599.37 1.26731e-01 4.93985e-03 0
SPEC:   7599.37   7601.43 1.23576e-01 4.84272e-03 0
SPEC:   7601.43   7603.50 1.29436e-01 4.61262e-03 0
SPEC:   7603.50   7605.56 1.43737e-01 4.58414e-03 0
SPEC:   7605.56   7607.62 1.50921e-01 4.55218e-03 0
SPEC:   7607.62   7609.69 1.43128e-01 4.50842e-03 0
SPEC:   7609.69   7611.75 1.27905e-01 4.46231e-03 0
SPEC:   7611.75   7613.82 1.14926e-01 4.39042e-03 0
SPEC:   7613.82   7615.88 1.08879e-01 4.39394e-03 0
SPEC:   7615.88   7617.94 1.10255e-01 4.49113e-03 0
SPEC:   7617.94   7620.01 1.15817e-01 4.50203e-03 0
SPEC:   7620.01   7622.07 1.20247e-01 4.45873e-03 0
SPEC:   7622.07   7624.14 1.22296e-01 4.43615e-03 0
SPEC:   7624.14   7626.20 1.26474e-01 4.46772e-03 0
SPEC:   7626.20   7628.27 1.35218e-01 4.70589e-03 0
SPEC:   7628.27   7630.33 1.41041e-01 4.74367e-03 0
SPEC:   7630.33   7632.39 1.36656e-01 4.52680e-03 0
SPEC:   7632.39   7634.46 1.27895e-01 4.41085e-03 0
SPEC:   7634.46   7636.52 1.25469e-01 4.40638e-03 0
SPEC:   7636.52   7638.59 1.28556e-01 4.39768e-03 0
SPEC:   7638.59   7640.65 1.28688e-01 4.41043e-03 0
SPEC:   7640.65   7642.72 1.24096e-01 4.41444e-03 0
SPEC:   7642.72   7644.78 1.20110e-01 4.40774e-03 0
SPEC:   7644.78   7646.84 1.19898e-01 4.39703e-03 0
SPEC:   7646.84   7648.91 1.21188e-01 4.39134e-03 0
SPEC:   7648.91   7650.97 1.21303e-01 4.41504e-03 0
SPEC:   7650.97   7653.04 1.18553e-01 4.46723e-03 0
SPEC:   7653.04   7655.10 1.11802e-01 4.48093e-03 0
SPEC:   7655.10   7657.16 1.04613e-01 4.41062e-03 0
SPEC:   7657.16   7659.23 1.03516e-01 4.38935e-03 0
SPEC:   7659.23   7661.29 1.08800e-01 4.50770e-03 0
SPEC:   7661.29   7663.36 1.11178e-01 4.63332e-03 0
SPEC:   7663.36   7665.42 1.06117e-01 4.57744e-03 0
SPEC:   7665.42   7667.49 1.01349e-01 4.47379e-03 0
SPEC:   7667.49   7669.55 1.03771e-01 4.42554e-03 0
SPEC:   7669.55   7671.61 1.09400e-01 4.42200e-03 0
SPEC:   7671.61   7673.68 1.09877e-01 4.42523e-03 0
SPEC:   7673.68   7675.74 1.05290e-01 4.42125e-03 0
SPEC:   7675.74   7677.81 1.01550e-01 4.41994e-03 0
SPEC:   7677.81   7679.87 1.01383e-01 4.43014e-03 0
SPEC:   7679.87   7681.94 1.02607e-01 4.45161e-03 0
SPEC:   7681.94   7684.00 1.03637e-01 4.46471e-03 0
SPEC:   7684.00   7686.06 1.05215e-01 4.46613e-03 0
SPEC:   7686.06   7688.13 1.08116e-01 4.47189e-03 0
SPEC:   7688.13   7690.19 1.11170e-01 4.48501e-03 0
SPEC:   7690.19   7692.26 1.12667e-01 4.50029e-03 0
SPEC:   7692.26   7694.32 1.12765e-01 4.48877e-03 0
SPEC:   7694.32   7696.38 1.13168e-01 4.50425e-03 0
SPEC:   7696.38   7698.45 1.12881e-01 4.70223e-03 0
SPEC:   7698.45   7700.51 1.07316e-01 4.78904e-03 0
SPEC:   7700.51   7702.58 9.54397e-02 4.60944e-03 1
SPEC:   7702.58   7704.64 8.57859e-02 4.48233e-03 1
SPEC:   7704.64   7706.71 8.68430e-02 4.46579e-03 1
SPEC:   7706.71   7708.77 9.48096e-02 4.45139e-03 1
SPEC:   7708.77   7710.83 1.01335e-01 4.82334e-03 1
SPEC:   7710.83   7712.90 1.04284e-01 5.54327e-03 1
SPEC:   7712.90   7714.96 1.07183e-01 5.63049e-03 1
SPEC:   7714.96   7717.03 1.11380e-01 5.81015e-03 1
SPEC:   7717.03   7719.09 1.15586e-01 5.46591e-03 1
SPEC:   7719.09   7721.16 1.18143e-01 4.73548e-03 1
SPEC:   7721.16   7723.22 1.16820e-01 4.61060e-03 1
SPEC:   7723.22   7725.28 1.10244e-01 4.76860e-03 1
SPEC:   7725.28   7727.35 1.01082e-01 4.76753e-03 1
SPEC:   7727.35   7729.41 9.35699e-02 4.59080e-03 1
SPEC:   7729.41   7731.48 9.00612e-02 4.51473e-03 1
SPEC:   7731.48   7733.54 9.09398e-02 4.52989e-03 1
SPEC:   7733.54   7735.60 9.52304e-02 4.55833e-03 1
SPEC:   7735.60   7737.67 1.00064e-01 4.55081e-03 1
SPEC:   7737.67   7739.73 1.03176e-01 4.52859e-03 1
SPEC:   7739.73   7741.80 1.05285e-01 4.51646e-03 1
SPEC:   7741.80   7743.86 1.07620e-01 4.51685e-03 1
SPEC:   7743.86   7745.93 1.09169e-01 4.49680e-03 1
SPEC:   7745.93   7747.99 1.08256e-01 4.72364e-03 1
SPEC:   7747.99   7750.05 1.05301e-01 5.85195e-03 1
SPEC:   7750.05   7752.12 1.01804e-01 6.17003e-03 1
SPEC:   7752.12   7754.18 9.88626e-02 5.13968e-03 1
SPEC:   7754.18   7756.25 9.78209e-02 4.54620e-03 1
SPEC:   7756.25   7758.31 9.92012e-02 4.74861e-03 1
SPEC:   7758.31   7760.37 1.01355e-01 5.11014e-03 1
SPEC:   7760.37   7762.44 1.02011e-01 4.93898e-03 1
SPEC:   7762.44   7764.50 9.99730e-02 4.59800e-03 1
SPEC:   7764.50   7766.57 9.45910e-02 4.52440e-03 1
SPEC:   7766.57   7768.63 8.93471e-02 4.54261e-03 1
SPEC:   7768.63   7770.70 9.12793e-02 4.55790e-03 1
SPEC:   7770.70   7772.76 1.01726e-01 4.71879e-03 1
SPEC:   7772.76   7774.82 1.11029e-01 4.78467e-03 1
SPEC:   7774.82   7776.89 1.11641e-01 4.63448e-03 1
SPEC:   7776.89   7778.95 1.07159e-01 4.71645e-03 1
SPEC:   7778.95   7781.02 1.04938e-01 4.96550e-03 1
SPEC:   7781.02   7783.08 1.04384e-01 4.82027e-03 1
SPEC:   7783.08   7785.15 1.01332e-01 4.63744e-03 1
SPEC:   7785.15   7787.21 9.65583e-02 4.61697e-03 1
SPEC:   7787.21   7789.27 9.57684e-02 4.62417e-03 1
SPEC:   7789.27   7791.34 1.00680e-01 4.75235e-03 1
SPEC:   7791.34   7793.40 1.06253e-01 5.45713e-03 1
SPEC:   7793.40   7795.47 1.08484e-01 5.88982e-03 1
SPEC:   7795.47   7797.53 1.07668e-01 5.07301e-03 1
SPEC:   7797.53   7799.59 1.05217e-01 4.59829e-03 1
SPEC:   7799.59   7801.66 1.01991e-01 4.59956e-03 1
SPEC:   7801.66   7803.72 9.92870e-02 4.58312e-03 1
SPEC:   7803.72   7805.79 9.79976e-02 4.62497e-03 1
SPEC:   7805.79   7807.85 9.72855e-02 4.92697e-03 1
SPEC:   7807.85   7809.92 9.68179e-02 5.08688e-03 1
SPEC:   7809.92   7811.98 9.80930e-02 4.80403e-03 1
SPEC:   7811.98   7814.04 1.01878e-01 4.62865e-03 1
SPEC:   7814.04   7816.11 1.05324e-01 4.61905e-03 1
SPEC:   7816.11   7818.17 1.04849e-01 4.64389e-03 1
SPEC:   7818.17   7820.24 1.00925e-01 5.32293e-03 1
SPEC:   7820.24   7822.30 9.68095e-02 6.09033e-03 1
SPEC:   7822.30   7824.37 9.44120e-02 5.47236e-03 1
SPEC:   7824.37   7826.43 9.39891e-02 4.69708e-03 1
SPEC:   7826.43   7828.49 9.51449e-02 4.61850e-03 1
SPEC:   7828.49   7830.56 9.61940e-02 4.61851e-03 1
SPEC:   7830.56   7832.62 9.55672e-02 4.61431e-03 1
